file,event,length,width,tracesum,tracemax,tracedev,padnum
273_800p.h5,264,13.559201368886656,6.918755836595707,146310.0234375,16592.809991255093,3353.0291854261163,36
273_800p.h5,265,13.580415927369296,4.961201467543205,150221.892578125,14942.92622058627,3280.3303954767866,25
273_800p.h5,266,13.541692459607455,4.259547232434968,150039.58496093753,21437.83183191581,3994.528268437924,24
273_800p.h5,267,13.642284471792207,6.811439958270295,148815.171875,12013.422803522057,2893.460265430974,31
273_800p.h5,268,13.71499319388591,1.718609619597244,153311.06640625003,12188.888246627494,2915.3977400483677,20
273_800p.h5,269,13.549788223645308,5.3256688069059726,148559.49218749997,22168.298253064982,3918.0898414760213,31
273_800p.h5,270,13.596884582057895,5.995340606010245,147481.44140625,19139.263688731124,3657.9011854765313,34
273_800p.h5,271,13.781138203967203,5.974739932380049,149172.63281249997,19801.67201681077,3645.876224810061,36
273_800p.h5,272,13.59998370443054,5.639441116984779,141384.25,19514.398714764484,3532.0070849431067,30
273_800p.h5,273,13.569859220137147,1.7286407578634204,147587.734375,16512.7044064939,3343.441855790739,31
273_800p.h5,274,13.739962031345419,7.1119603341167865,147283.71093749997,20028.519016088394,3654.2466662988663,42
273_800p.h5,275,13.597907532317384,4.673235603437975,149478.337890625,18770.60437738417,3613.7967399380964,27
273_800p.h5,276,13.525378057020275,7.656784853748994,152991.52734375003,18838.52059305868,3643.495492490946,44
273_800p.h5,277,13.603120147917338,4.828737510259729,143872.32910156253,21330.89743013598,3911.588118441685,29
273_800p.h5,278,13.556572115379979,6.764471856394589,141095.22265625003,15163.34293049547,3146.7063763877322,36
273_800p.h5,279,13.60697778690449,5.894126457514954,151628.52734375003,12914.456239843334,3000.1038834129736,26
273_800p.h5,280,13.529801768948026,1.6621310798542386,153303.171875,14581.653930192357,3158.7300393680584,33
273_800p.h5,281,13.65584110317626,6.514396386959897,149513.73828124994,16362.373401150371,3319.388963361216,36
273_800p.h5,282,13.724220758481408,5.957205457724746,150759.6171875,21605.677082515973,3834.4777648579134,30
273_800p.h5,283,13.555335184144628,6.681535532392941,146111.22265625,21173.90110771016,3781.97068294754,38
273_800p.h5,284,13.617598149113187,5.889648504159353,143900.57421875,12688.945964228296,2841.3970234404596,26
273_800p.h5,285,13.577489709424862,4.523793362684007,147316.576171875,15267.383352536306,3142.077405049273,19
273_800p.h5,286,13.440637460898653,5.252156920065281,156232.01367187497,13665.622195156626,3089.7479382458578,23
273_800p.h5,287,13.790156024335714,4.677798742696687,147254.421875,19098.84986744274,3613.8739890281536,26
273_800p.h5,288,13.52708481576995,5.616612952582296,153852.72265624997,19577.286302775265,3743.812729587163,32
273_800p.h5,289,13.738184827356378,1.1447806419365232,149386.21679687494,14110.435598044161,3127.7189965842117,24
273_800p.h5,290,13.775172086135305,5.458567061708107,149381.82812500003,14670.071418554302,3139.8879405413986,28
273_800p.h5,291,13.694376064063016,1.203044674894257,147346.13281250003,13391.752102195253,3103.1540342385492,33
273_800p.h5,292,13.700164832288888,1.3225976275107483,146891.376953125,13009.372023199503,3025.7418991738605,19
273_800p.h5,293,13.685929032818803,5.548251659484416,149707.65625000003,15272.901037966625,3316.233286213915,29
273_800p.h5,294,13.782029221871916,4.404494750896916,147882.1640625,13367.171504230817,3003.6428376178487,18
273_800p.h5,295,6.964305614010893,1.1713444581178412,147786.80859375,15623.16733918438,3210.5829151917833,38
273_800p.h5,296,13.419976007906731,0.8147371590627984,146226.72265625,18355.491374287285,3508.648812338757,35
273_800p.h5,297,13.738802816681908,6.739656053296124,151322.578125,18326.31979393182,3581.1378879221884,39
273_800p.h5,298,13.704065946216351,1.4875323525466377,151087.20703125,12244.321736409958,2899.8579328349015,29
273_800p.h5,299,13.718898291797357,1.228933905937769,151114.91406250003,16010.701374844239,3380.897925673675,33
273_800p.h5,300,13.547192621788767,6.64111192896435,147634.71093749997,17635.144708911186,3471.0293297110206,38
273_800p.h5,301,13.559485369889975,1.3790227190458548,149953.64453125,12797.95528643606,2962.9709912435687,26
273_800p.h5,302,13.688088399697607,0.7223570572549631,147589.28906249997,19182.171850076367,3571.859477547678,40
273_800p.h5,303,13.63342800890214,0.6504052967420838,150470.02343749997,19996.214401596848,3751.759572367464,43
273_800p.h5,304,13.849876470218847,3.5924284626430887,148557.09179687497,16349.978536658913,3469.8719996727273,19
273_800p.h5,305,13.568021434392566,6.137398196541281,146658.46875,16198.101983525377,3297.6779794384565,34
273_800p.h5,306,13.587443903180688,6.738310051032434,146765.82812499997,17994.102456686753,3460.384786100214,38
273_800p.h5,307,13.639469691610838,6.063678737560787,147555.265625,16794.095623775665,3420.320035920099,33
273_800p.h5,308,13.821663173716786,4.538999321614423,147975.24218750003,24090.76909668396,4077.7773674714354,28
273_800p.h5,309,13.726815083265155,4.863947018210024,150974.21093750006,17908.800759121288,3509.6507170432237,27
273_800p.h5,310,13.715568499155026,4.106775469673976,145687.30859375,21219.741333048307,3802.0161624767907,24
273_800p.h5,311,13.503595630654136,1.2456283086726458,151620.22265625003,15942.441046073971,3358.5712148295975,32
273_800p.h5,312,13.509574607367382,1.2904664508540056,152771.74609374997,14374.471317106983,3176.38033037077,34
273_800p.h5,313,13.61955615448997,5.962793723157133,146541.03515625,11149.83934980199,2717.0553477395174,22
273_800p.h5,314,13.756959645819114,1.361278748400826,151960.74609375,12680.651139609627,2993.582323239007,30
273_800p.h5,315,13.728890234407027,1.1384843560990114,145073.64843750003,14449.967854773917,3113.0976765811192,34
273_800p.h5,316,13.667349769891102,3.69855718931946,147184.25976562503,24994.019541625283,4157.037517415877,22
273_800p.h5,317,13.519920599911767,6.489360351559149,146925.53125,20338.717211017847,3779.4499144515858,39
273_800p.h5,318,13.462508166790734,5.13361955385349,146856.21289062497,14117.979052968665,3036.179013487949,24
273_800p.h5,319,13.733347751922143,4.0743143963310375,150580.38476562503,13677.630707870432,3045.604470634569,17
273_800p.h5,320,13.397364973442741,5.585433984438896,149471.05859375,12291.451005580617,2922.3501893310413,21
273_800p.h5,321,13.809901521688476,6.442129291894601,154517.24609375,13693.007730852358,3150.024679867559,32
273_800p.h5,322,13.60554568288236,0.9437917845196082,146200.59375,13317.541976046312,3072.7356337812525,17
273_800p.h5,323,13.716975243677735,0.35838543709657056,144145.50390625,23762.695848585823,4037.740452629804,26
273_800p.h5,324,13.772817124722268,0.7711638148761069,149522.23828125003,18191.982017731272,3588.0862374517824,30
273_800p.h5,325,13.766905773110816,5.32169012514918,143736.12500000003,20388.180531882514,3678.8074088618987,31
273_800p.h5,326,13.550711766060367,5.341681744984792,146424.47265625,22277.663481916847,3987.4039922637808,29
273_800p.h5,327,13.56417801904173,6.595998438606827,147657.12890625,15891.211198511006,3277.685819362901,36
273_800p.h5,328,13.784755986049042,1.1157627915206068,156206.07421875,15733.626981442154,3386.1263612867515,36
273_800p.h5,329,13.676251885688519,3.721914799226707,145049.587890625,14285.613647330694,3065.9856187527444,17
273_800p.h5,330,13.467172068970118,6.743119572289366,140589.80859375003,18179.327992968338,3446.139701968906,39
273_800p.h5,331,13.659753774465111,5.579503123470092,146027.25390625,12611.602232536814,2916.875188157567,25
273_800p.h5,332,13.575734492800963,4.129389147122953,145286.2890625,14465.310161529975,3074.5361760923674,20
273_800p.h5,333,13.44917156599204,1.238373881420689,150652.84765624997,13939.239740686135,3158.084308468821,31
273_800p.h5,334,13.545708017795318,5.38393349020998,143907.18359375003,22148.32650536102,3844.6338673256314,33
273_800p.h5,335,13.687484613819311,3.318977201584202,146275.96484375,17179.579782308138,3401.1500834043504,17
273_800p.h5,336,13.667310026177134,6.715378164518464,150394.07421875,22651.30064264979,3949.9348168283123,42
273_800p.h5,337,13.548199286630494,4.620028569523941,149661.93164062503,13129.660542417054,3048.446704651259,19
273_800p.h5,338,13.528077052112225,3.9039805367496,147497.3984375,18989.82700976598,3643.649648679914,18
273_800p.h5,339,13.59767960878197,5.061509188427531,143796.24609375,22025.342337154136,3841.870517026256,31
273_800p.h5,340,13.70052299775293,5.689707863410572,146395.43359375,16020.91209760099,3304.186135963241,29
273_800p.h5,341,13.807805407105176,4.40705511943573,152723.79296875003,20744.2951283798,3830.1004869464864,26
273_800p.h5,342,13.765969990684987,5.049357216238731,147366.53125,21526.63051262868,3853.810325685291,31
273_800p.h5,343,13.639909225665713,7.206919204242735,141727.3828125,17712.733858031846,3413.3454223149074,41
273_800p.h5,344,13.691769451981754,1.2524093627673136,148529.357421875,12515.702819464308,2918.8309567639394,24
273_800p.h5,345,13.746485419906806,6.495673598973702,150013.8359375,11443.232599423787,2757.9951141306424,27
273_800p.h5,346,13.743689023026366,2.2378618517424047,149233.65820312497,12821.06841426656,2829.7116528333636,19
273_800p.h5,347,13.552301073683507,1.2401130364536572,147052.59667968747,16976.00325421058,3348.128907420023,31
273_800p.h5,348,13.51948458650352,5.991900738486445,146444.66796875,22245.781310047645,3880.0932139295232,36
273_800p.h5,349,1.9672293324460384,7.117206270656711,142490.046875,12072.8273028981,2795.0388003217436,10
273_800p.h5,350,13.732127084094397,4.438121066344625,144509.84375000003,15682.258501962904,3131.2098151912537,22
273_800p.h5,351,13.614103910747966,6.541851926397061,149480.16015625003,21946.105264753503,3874.7608864310423,39
273_800p.h5,352,13.777902683317091,5.257880077082501,151319.35937500003,23456.595820501196,4071.6329073230577,32
273_800p.h5,353,13.644178567454798,2.3722458527462993,148537.96484375,17570.785866635113,3446.928227982292,42
273_800p.h5,354,13.617165778921937,3.4522418717191075,147920.00000000006,23505.52023034825,4034.8599063555534,21
273_800p.h5,355,13.657219123418471,5.436743468930266,153327.34375,12777.337911412207,3087.5778934115165,23
273_800p.h5,356,13.488293494475155,6.710723879052476,150229.09765625,15273.913482722464,3223.7448460374053,35
273_800p.h5,357,13.442117205993222,4.94503652387613,144638.83984375003,21591.418993032086,3920.348773974682,25
273_800p.h5,358,13.618961844769213,6.8204027480199105,146755.63671874997,20963.22170265517,3736.6933813338715,42
273_800p.h5,359,13.670773900717782,4.711817342890914,153021.771484375,13405.832059548453,2987.665985619424,20
273_800p.h5,360,13.622047274981664,5.8770718877441,145661.43359375,17273.15606668264,3411.8871903543954,34
273_800p.h5,361,13.61967552599265,1.1754202270720804,147711.66992187503,16579.115094378987,3334.314832986237,21
273_800p.h5,362,13.435209053226767,0.6016103560005319,146192.12890625,22092.500627685207,3933.3769137752197,26
273_800p.h5,363,13.46736780765064,6.343300270689886,148564.69140625,14369.35132793539,3201.722853208613,32
273_800p.h5,364,13.519440441150607,6.336453507325705,147689.6484375,21254.068075358806,3783.966465915145,38
273_800p.h5,365,13.61422734186675,5.622252053711487,143105.22265625006,22038.639596272493,3846.4997361396504,34
273_800p.h5,366,13.57372721165335,5.740636228073046,147647.21679687497,19901.678323806973,3690.2358378740646,32
273_800p.h5,367,13.798237665920672,4.427027703687989,152074.47265624997,21160.688538886156,3894.519927600361,26
273_800p.h5,368,13.805087220985138,5.906619698030268,150639.6328125,14093.78644690082,3130.4657194801443,29
273_800p.h5,369,13.527684363720153,5.308714671985259,143882.24609375,15632.793703215124,3294.4618311037366,28
273_800p.h5,370,13.647679024134607,7.423407147726067,147576.13671875003,16531.564104439854,3440.2448242567666,37
273_800p.h5,371,13.445248423877231,7.001719153751217,147999.04296875,14558.671221968698,3168.1304024556707,33
273_800p.h5,372,13.533267481767826,4.509609269587462,147315.9140625,12415.335722148557,2824.6945690672587,16
273_800p.h5,373,13.849145923545008,1.386980471926043,150658.59375,21087.86931128911,3933.116260265822,24
273_800p.h5,374,13.503025985254423,4.300531841309485,145523.48828125,21647.902401199583,4300.499416933315,24
273_800p.h5,375,13.808130633347146,5.436792707181982,150265.703125,22268.32378986344,3910.9302535634356,34
273_800p.h5,376,13.67291764382195,5.008520684315233,148942.421875,19723.564597554414,3634.2719472702984,28
273_800p.h5,377,13.621341731191679,3.5882956468700136,142491.6171875,18342.09247439715,3480.693380359996,19
273_800p.h5,378,13.649037758853542,6.906130638744226,151784.609375,15632.875221052285,3397.0154143701434,38
273_800p.h5,379,13.67943646819604,6.366938877795106,143528.52343750003,15165.301062625571,3274.0777321935584,37
273_800p.h5,380,13.658018843543937,5.444487558547486,149170.57421875,13152.410997332649,3083.6502152895196,25
273_800p.h5,381,13.391598162724408,1.5700118597278605,149675.171875,17405.678838400967,3512.3142915414523,22
273_800p.h5,382,13.493465042319587,4.540017327355492,147266.93847656247,23969.381559695146,4137.003633372002,26
273_800p.h5,383,13.508797769745298,1.0363379029796769,153504.04492187497,13212.703052538593,3037.445834810974,27
273_800p.h5,384,13.452018726740096,5.709325508859842,147774.65625,12257.33960078722,2877.9395636868317,23
273_800p.h5,385,13.583113103604616,4.221965190953779,147483.49999999997,12834.337679632577,2983.5283276199907,16
273_800p.h5,386,13.604160557217842,1.0515018096787478,145698.673828125,14951.346935113283,3143.740905685802,28
273_800p.h5,387,13.61701009463992,6.308322686226446,145234.65625,14912.256777750374,3208.90391641236,35
273_800p.h5,388,13.610062007970088,3.7236422313364934,144195.56640625,15381.694609049619,3156.97632349647,17
273_800p.h5,389,13.752834890284184,5.516159664727062,146497.76171874997,21461.121960175347,3833.9856234412873,33
273_800p.h5,390,13.81293467826328,5.625783221939043,151915.95703125,16385.006179211137,3355.7145746133624,30
273_800p.h5,391,13.75413794111316,6.218907498130841,141435.30859374997,21502.19584245321,3778.0145431440446,39
273_800p.h5,392,13.827534171815818,4.072665725578893,147195.341796875,14703.587821215613,3111.716944124118,17
273_800p.h5,393,13.745712886240149,1.3070042242356041,148085.197265625,15164.527323387463,3219.5198194388795,27
273_800p.h5,394,13.695311659404846,5.991741849441856,151931.80078125,20723.34656294555,3777.5356423262388,36
273_800p.h5,395,13.688947667641008,4.354308061509896,147729.45703124997,22102.689797548555,3918.3171224946254,27
273_800p.h5,396,13.55076717992917,5.921795007266265,149884.40234375,13240.449711808742,3040.7552258854403,29
273_800p.h5,397,13.594914195904073,3.601487825080683,150645.82812500003,23375.249740837626,4133.487275069295,21
273_800p.h5,398,13.500620447325863,5.404205229387551,146627.62890625,21224.135075390044,3837.824606311698,32
273_800p.h5,399,13.712891042798738,5.471018509092337,146791.4296875,11559.60084241544,2743.541086333708,19
273_800p.h5,400,13.63974962557229,5.225306868540775,146064.85156249997,22291.682391078117,3899.9044530094493,32
273_800p.h5,401,13.543213759279622,4.030081059747341,147363.72265625,17222.81808406027,3457.412431393701,22
273_800p.h5,402,13.64790773183361,1.7553186922320825,147564.7666015625,22992.868153967065,4029.2236905152304,16
273_800p.h5,403,13.68028499137084,6.440171733222648,147373.35546875,12171.524035824848,2893.6693749547385,31
273_800p.h5,404,13.748348293884487,5.309162413440412,151914.50292968753,16870.231527876087,3411.467259943199,28
273_800p.h5,405,13.59748242016981,7.024059053169778,139005.08984375,17549.813489874243,3314.131857345833,40
273_800p.h5,406,13.637178648318724,5.854567385543845,150801.59765625,12263.47860812933,2938.836084886757,23
273_800p.h5,407,13.64420430087523,1.1660741360328777,149787.9453125,13644.166384815991,3070.1773922781745,33
273_800p.h5,408,13.622211624879597,3.92812096848606,144017.568359375,14330.475075835793,3010.496950555199,16
273_800p.h5,409,13.693039797632562,7.0775230260460456,151068.05859375003,17517.419710312945,3513.1610029093385,42
273_800p.h5,410,13.46294477879906,5.058943271838441,148924.79296874997,24093.306357964713,4135.856489407622,30
273_800p.h5,411,13.798979810015796,6.231382051705824,151915.18359375003,12457.333203971979,2953.248397178186,27
273_800p.h5,412,13.683426877054993,6.318852163360316,151118.73437499997,15058.562085636095,3265.1258165747395,34
273_800p.h5,413,13.465003757524883,4.01229279299047,146465.40625000003,22239.908452337484,3974.1026494610255,24
273_800p.h5,414,13.50506531947816,6.217139313677483,147930.61328125,19213.894198672326,3650.540090550649,36
273_800p.h5,415,13.536902034474098,6.915414469337675,146069.21875000003,19547.03454483904,3634.016504514109,42
273_800p.h5,416,13.601598248484528,0.8351167552778902,146258.763671875,16443.16648742102,3345.086213547174,19
273_800p.h5,417,13.508110724896763,4.890639688283657,152261.755859375,14501.296464288444,3161.8828078322254,22
273_800p.h5,418,13.76157196058047,4.298373543346216,146298.6484375,24098.95220759667,4052.013016999892,26
273_800p.h5,419,13.64133920732633,0.6128701763145965,144561.80078125,18518.83203034087,3578.198432601678,18
273_800p.h5,420,13.52707284621373,1.2831929540709084,150614.58984375,13888.232506809436,3110.5899041937178,19
273_800p.h5,421,13.554369863638112,5.554496467118084,149547.60546875003,18993.7696924716,3689.9176975531136,31
273_800p.h5,422,4.683894487106843,2.057829416100196,148171.708984375,16178.7197140924,3288.787271384081,24
273_800p.h5,423,13.532593785983478,6.104168231893878,144639.26171875,17020.171730708535,3471.4984092515388,31
273_800p.h5,424,13.747084623537457,1.5713373098276784,151506.66796875,13587.253047567323,3046.575831737334,23
273_800p.h5,425,13.701073851860253,7.2050934878990365,145902.74999999994,19644.284378206296,3632.47532518489,43
273_800p.h5,426,13.465014063050335,6.446917260617816,155087.23046875003,19342.83715681658,3680.32358424047,36
273_800p.h5,427,13.760651481663643,4.400855091694934,147098.609375,15259.71197573439,3215.0782021397504,19
273_800p.h5,428,13.678688887106032,4.898228513738563,143534.42187499997,20357.36634960873,3666.713633526461,29
273_800p.h5,429,13.732274988244969,5.499299955719472,140476.69140625003,21451.499607912472,3790.7696310206134,33
273_800p.h5,430,13.62897150038636,5.510058660729187,148388.5625,15387.79433475144,3221.846490420659,29
273_800p.h5,431,13.604680645040613,0.5872027032235483,146929.64062500003,20640.633552509753,3751.406290403693,32
273_800p.h5,432,13.61331946046749,4.320478410995736,142349.86328125,20619.122985681708,3732.5085755897744,25
273_800p.h5,433,13.617013554446997,7.037119495178106,148075.18359375,17709.620458137644,3498.924626210571,41
273_800p.h5,434,13.67490937532416,4.3817793940008745,148576.69433593747,22980.28674098018,4007.734397765784,26
273_800p.h5,435,13.582796617580478,1.9744994380670498,152582.65332031253,18136.48910623935,3599.4792805759207,24
273_800p.h5,436,13.742717366339907,6.053514375540105,154153.82421875,12054.539903515079,2859.223726120486,25
273_800p.h5,437,13.633429595931917,2.8277367411670586,144013.4921875,23937.34614288713,3983.4640207718594,17
273_800p.h5,438,13.662051433603331,4.289960578539156,147837.37109374997,22506.308412638344,3979.8018991052313,26
273_800p.h5,439,13.55953784338285,6.8354056346252685,146941.99999999997,16568.549349269622,3471.3743149182437,39
273_800p.h5,440,13.817521157962119,4.518041206953586,152219.5986328125,17694.0459652128,3501.512283795206,24
273_800p.h5,441,13.635459602036551,4.096772371930968,152006.37500000003,18412.096901727306,3596.936786807279,23
273_800p.h5,442,13.50848165156936,5.231926084461883,143106.92578125003,19454.28843258186,3671.9418831878347,30
273_800p.h5,443,13.826198292297809,5.373971412969638,151446.10546875,11598.086265272526,2769.0781617248936,20
273_800p.h5,444,13.782391163513015,5.493725714848584,149967.58984375,19202.888376343057,3755.8875832424364,32
273_800p.h5,445,13.679480812017502,5.836827820911295,145807.03515625,19268.238023729242,3636.1786005688646,34
273_800p.h5,446,13.536961909676682,5.113370989303644,146792.44921874997,19838.68919022255,3646.270081006094,29
273_800p.h5,447,2.6772065479586886,5.251768273476899,144543.98437500006,18506.21404339474,3607.3702343650657,15
273_800p.h5,448,13.445103055700747,5.065310779099157,149033.86328125,22492.933919147094,3922.397120647749,30
273_800p.h5,449,13.70296191778517,5.568967249741146,147596.48828125,18341.499101783636,3387.2848630927065,29
273_800p.h5,450,13.72979500112409,6.949364325180072,143049.39453124997,14212.064125201168,3134.548721014092,37
273_800p.h5,451,13.67065047543086,2.8404290432328607,147310.630859375,23625.28555155098,4027.9001465547226,17
273_800p.h5,452,13.433029209488177,6.249640261043296,149976.67187500003,18646.90392189259,3602.401190392335,36
273_800p.h5,453,13.54579032839555,1.4947906202649077,145421.435546875,11792.288002906958,2840.874793381153,16
273_800p.h5,454,13.640275376634467,4.952795777621899,141641.828125,14280.053947951366,3017.893762204972,25
273_800p.h5,455,13.472294751737953,4.22805218975253,147151.93749999997,21731.504189102496,3886.4138855797523,25
273_800p.h5,456,13.697580392816294,5.215638459881489,144351.05859375003,12456.767894473962,2843.820585378384,21
273_800p.h5,457,13.635643144694916,0.5073213670079865,144133.00781249994,20179.213796698008,3626.0505069548094,43
273_800p.h5,458,13.704494242194071,3.291798813444401,139848.82421875,17915.297898982964,3451.459889572613,17
273_800p.h5,459,13.481837981549598,1.9403886992184327,149777.73828125,15699.196047336492,3295.8307628114826,33
273_800p.h5,460,13.562688108815903,1.9864651518460554,145821.1796875,14041.21801462602,3067.2128132837415,31
273_800p.h5,461,13.588350849070258,1.5305588049168894,148700.3203125,16882.53246655745,3387.4437615656716,16
273_800p.h5,462,13.741706950370123,1.2199848975975178,146598.04687500003,14586.646579767475,3140.447886886262,28
273_800p.h5,463,13.617693407449176,6.070027292360245,146469.20703125,17932.51209180749,3540.9283912936035,34
273_800p.h5,464,13.812303314492286,3.9498985790912258,148481.11523437503,22619.05463729157,3962.073709024104,23
273_800p.h5,465,13.734641382574068,6.992635645671038,147837.76171875003,13324.958478634439,3074.235054144362,36
273_800p.h5,466,13.542843113904441,1.8823207632646513,150939.51367187497,11912.484233455187,2832.4873310047874,26
273_800p.h5,467,13.624876980790733,4.68975457064894,146176.44531250003,21528.271954359407,3811.3128700990405,27
273_800p.h5,468,13.665559263201498,6.7556148623811625,144511.2265625,19849.493841134314,3712.0438271359126,42
273_800p.h5,469,13.679147432471206,1.3039087088425123,150677.8828125,14978.653208269294,3252.1186596299544,16
273_800p.h5,470,13.599967396539247,4.766533219492695,148543.86328125,22136.253202893884,4012.503690580636,29
273_800p.h5,471,13.505518605958557,1.5348490298899322,149718.044921875,13071.857885394436,2960.6891108141535,24
273_800p.h5,472,13.749345787168517,3.4273875050416613,151416.3466796875,17305.635556214867,3519.22238415085,18
273_800p.h5,473,13.621106707748455,3.6189802487791374,143347.75585937503,21609.476390814696,3866.613421392716,21
273_800p.h5,474,13.575681242114559,0.5871670415613205,151148.36914062497,14810.47544691401,3175.709898078518,16
273_800p.h5,475,13.56977449120855,0.9792296176130703,142290.64453125,16951.934360756804,3395.97550843155,41
273_800p.h5,476,13.715159216309003,6.752608383359587,143433.9609375,18663.021798198053,3638.4864059822016,38
273_800p.h5,477,13.673180659741872,5.718986962321218,142717.94921874997,22415.67392026903,3894.5062437724837,34
273_800p.h5,478,13.645385433065131,6.181414216980409,152963.40234375,12702.660340717759,2946.769637843993,30
273_800p.h5,479,13.699453989512588,5.988839241612024,149607.65625,10672.510347923682,2728.073866789476,23
273_800p.h5,480,13.82645236652386,6.420667398205518,151485.30859375003,22027.745108725976,4001.0952498840425,36
273_800p.h5,481,13.581267825639799,0.5405875006912195,146962.171875,20812.280276876354,3798.142421844176,47
273_800p.h5,482,13.77824003494066,4.723017119351361,148907.39843749997,19051.26393567737,3694.5026666017916,28
273_800p.h5,483,13.737336519430002,5.500358797804071,152745.54296875,13808.862091321324,2971.112241267379,22
273_800p.h5,484,13.722367493368163,4.353576379211501,150774.9873046875,17285.77292749282,3470.923041285686,23
273_800p.h5,485,13.697282721550488,5.605920308783158,144925.00000000003,19090.272296664112,3646.029569213277,33
273_800p.h5,486,13.548066932575347,5.537543882865213,147294.89257812503,15428.220957968935,3232.786077011753,27
273_800p.h5,487,13.738859385524378,6.837376996776878,148188.20312500003,19897.88461780251,3660.018151744805,41
273_800p.h5,488,13.600867805477243,6.52427268277347,144333.828125,14474.507742598431,3179.704104086474,35
273_800p.h5,489,13.696832159016507,5.415625550783257,150661.26171875003,19876.945946589367,3643.7071216127224,31
273_800p.h5,490,13.602995678549435,6.968941776065992,146157.9375,21277.746761247883,3833.416565931067,42
273_800p.h5,491,13.457010901690788,0.9845921373183878,148381.41015625006,19786.764784990395,3711.5648839587648,25
273_800p.h5,492,13.728974445750865,5.777881371866881,151799.99999999994,12936.124713635512,2925.0124372689393,25
273_800p.h5,493,13.639703041242223,3.5296609695291243,146297.4921875,23489.60794571118,4080.696964644031,21
273_800p.h5,494,13.535378482803115,6.71081583181335,148685.08984375,13826.961688529718,3096.0667667925404,35
273_800p.h5,495,13.726539652641174,5.663968790883219,145306.294921875,11219.934647083372,2679.224278456654,18
273_800p.h5,496,13.609696759933108,6.356766004738733,149329.34179687503,14114.183522738727,3172.9912640331504,32
273_800p.h5,497,13.691832541984455,4.341439975556102,142253.40625,18976.112932698452,3542.7091465765848,25
273_800p.h5,498,13.642439174992179,1.2831161042731598,147056.30078125,14792.947723365285,3182.322888239528,31
273_800p.h5,499,13.416777465066152,4.667829601363213,146406.580078125,21282.145578053176,3755.4326291269163,24
273_800p.h5,500,13.5054807305655,6.328047327687351,148711.02734375003,14860.627281270226,3156.7576791100546,30
273_800p.h5,501,13.488755382041766,5.36434098021196,151937.4609375,12978.445708394725,3022.367502269811,21
273_800p.h5,502,13.432874749769223,5.983868895250536,158717.35937499997,12324.000752591775,2984.0988559863476,23
273_800p.h5,503,13.557635212324374,1.3802979575765189,151568.98046875,14294.162760962017,3152.321989892387,34
273_800p.h5,504,13.686900570063154,6.79643740105494,139879.76953125,20066.53510804227,3581.7790986059686,41
273_800p.h5,505,13.765682696843722,2.008743472225139,152378.171875,11844.464704465754,2883.009753555263,21
273_800p.h5,506,13.832855265835091,5.216495760609548,152102.63671875,24575.916247231686,4158.499050626329,33
273_800p.h5,507,13.625932833039862,6.548425129069748,146293.90234375,15726.5680859382,3317.5139364036086,35
273_800p.h5,508,13.564374669864517,5.298863266419892,147512.30859375003,22673.526898611985,3878.4810035221117,32
273_800p.h5,509,13.562749484741618,5.90825503934458,149497.54687499997,21856.1227962111,3839.4218654434003,33
273_800p.h5,510,13.763239763036777,1.2886362936277083,146176.47656250003,14703.45910041245,3190.4126645053375,25
273_800p.h5,511,13.665966689016567,5.991167764927134,150506.81640625,12219.857938028228,2945.5205221353367,25
273_800p.h5,512,13.688863858877307,6.236211097546246,139875.765625,21320.730275301386,3764.2058230263883,36
273_800p.h5,513,13.767398988855332,0.748222321780017,144955.93359374997,22690.369158378933,3922.4229601025218,33
273_800p.h5,514,13.79811780120142,5.908879269189326,143794.98828125003,18354.805762411423,3458.0029904193366,34
273_800p.h5,515,13.617857894681595,1.3592614460154588,149965.859375,13017.634051023851,2974.21795257904,25
273_800p.h5,516,13.552498820315352,1.1904326895330788,145318.3515625,14778.393108891603,3123.8048887684504,28
273_800p.h5,517,13.563821387557422,6.250707047603313,138462.34765625003,21603.711853421482,3701.8488276004723,38
273_800p.h5,518,13.683812116695053,1.7053327255897202,151223.5625,16654.501670281785,3334.6438273871513,26
273_800p.h5,519,13.794741545943186,4.270781521818786,149085.04296875,16140.227770173522,3302.263021353786,21
273_800p.h5,520,13.4954925497945,0.984463392196752,147687.06445312503,14360.934751191186,3197.4651822197843,17
273_800p.h5,521,13.411232939184421,4.21478220087306,149243.6787109375,24316.62369434413,4197.971641770928,25
273_800p.h5,522,13.609953953222252,3.669053978293405,146507.845703125,23234.47977905112,3985.5634756277145,22
273_800p.h5,523,13.694428998540932,1.1031738744979365,147718.3984375,12603.881318833151,2847.749400063401,16
273_800p.h5,524,13.631885371721925,1.3357265619754035,150035.37890625003,11841.73072708392,2895.5063431322783,16
273_800p.h5,525,13.46110939969652,5.162490393680825,150644.59765625006,20331.8311895937,3873.271019659578,30
273_800p.h5,526,13.48547628132337,5.362487187565561,144147.28515625,14522.37986401251,3209.0223140160633,28
273_800p.h5,527,13.413636515574337,7.089278161283412,150288.78125,15976.476986642796,3325.6604117636734,38
273_800p.h5,528,13.62027623757094,1.0786206742226907,149948.953125,15204.535162245546,3235.8021847498885,32
273_800p.h5,529,13.417564265824767,3.836868621801186,147486.111328125,14924.218301364268,3174.519236863163,16
273_800p.h5,530,13.632214173093901,4.680991787405016,150910.5625,16936.535962756607,3366.947762062613,24
